Going Hollywood	3	25	At the Independent Art Studio in Hollywood, where the film is being made, Lili's temperament and lack of talent cause Conroy much concern.
Going Hollywood	4	25	Eventually, after losing her temper with a woman who asks for her autograph, Lili refuses to continue unless the woman is removed from the Studio.
Going Hollywood	5	25	She is persuaded to stay and production continues  with her singing 'Cinderella's Fella' but Conroy is still not satisfied and an angry Lili walks out.
Going Hollywood	6	25	Sylvia impersonates Lili's version of the song and ends with an  imitation of Lili's tantrums.
Going Hollywood	7	25	Lili returns in time to hear Sylvia and there is a brawl in which Lili gets a black eye.
Going Hollywood	8	25	Baker, who has also heard Sylvia, intervenes by  firing Lili and engaging Sylvia for the part.
Going Hollywood	9	25	Baker asks Sylvia to accompany him to a party but withdraws when Bill expresses his own interest in her.
Going Hollywood	10	25	Bill takes Sylvia to dinner and the party but a quarrel ensues and she accuses him of insincerity.
Going Hollywood	11	25	Bill deserts the film and goes with Lili to Tijuana where, drinking heavily, he receives a telephone call from the Studio with the ultimatum that if he does not return they will get a replacement.
Going Hollywood	12	25	Lili advises him to let them do so and suggests that they fly together to New York and on to Paris.
Going Hollywood	13	25	Sylvia finds him and pleads for him to come back to the Studio but returns without him.
Going Hollywood	14	25	In Hollywood there is difficulty with the player chosen to replace Bill and eventually Bill finally appears at the Studio to rejoin Sylvia in the film's closing sequence to sing 'Our Big Love Scene'.
Going Hollywood	15	25	The song 'Beautiful Girl' is sung by Crosby at the beginning of the film before his departure for Hollywood when technicians arrive to record it.
Going Hollywood	16	25	When he boards the train at Grand Central Terminal there is a big production number where he and the chorus sing 'Going Hollywood'.
Going Hollywood	17	25	He also sings a few lines of 'Just an Echo in the Valley'.
Going Hollywood	18	25	Crosby is also heard singing 'Our Big Love Scene' on the radio when Jill is showing Sylvia her apartment.
Going Hollywood	19	25	'We'll Make Hay While the Sun Shines' is a dream-sequence production number with thunderstorm effects at the Studio and is featured by Crosby, Marion Davies, chorus and dancers.
Going Hollywood	20	25	An impersonation act by The Radio Rogues is also filmed at the Studio and includes imitations of Kate Smith ('When The Moon Comes Over The Mountain').
Going Hollywood	21	25	Russ Columbo ('You Call It Madness But I Call It Love'), Morton Downey ('Remember Me.
Going Hollywood	22	25	') and Rudy Vallee ('My Dime Is Your Dime').
Going Hollywood	23	25	Crosby sings 'After Sundown' at the party.
Going Hollywood	24	25	'Temptation' was an early film attempt to fit a song into the story pattern  and was presented dramatically by Crosby whilst drinking tequila in a bar at Tijuana.
Wilder Napalm	0	13	Wallace (Dennis Quaid) and Wilder Foudroyant (Arliss Howard) are brothers and pyrokinetics.
Wilder Napalm	1	13	Ever since a childhood tragedy where they accidentally killed a bum sleeping in a friend's "secret clubhouse," they've kept their firestarting abilities a secret.
Wilder Napalm	2	13	Now that they're grown up and estranged, Wallace (performing as Biff the Clown in a traveling carnival) wants to debut his talents on The David Letterman Show.
Wilder Napalm	3	13	Wilder has a monotonous job in a minuscule Kwik Foto booth at a dying mall and is a volunteer firefighter.
Wilder Napalm	4	13	When Wallace brings the carnival to Wilder's Florida hometown, the tension between the brothers over Wilder's oversexed wife, Vida (Debra Winger), explodes.
Wilder Napalm	5	13	Unable to convince Wilder to forgo his Bingo-calling on her first day of freedom after a year of house arrest for inadvertent arson, Vida goes off with Wally.
Wilder Napalm	6	13	They share a kiss at a miniature golf course which bursts into the flames of their passion.
Wilder Napalm	7	13	Returning home after he and the other firefighters have extinguished the flames at the golf course, Wilder discovers Vida and Wally about to make love on the roof of the house trailer.
Wilder Napalm	8	13	Wally and Wilder fight it out, with Wally setting the trailer ablaze.
Wilder Napalm	9	13	All three are jailed, but Wally and Vida are bailed out by Wally's friend and carnival partner, Rex (Jim Varney).
Wilder Napalm	10	13	In a deep slump, Wilder goes back to the Kwik Foto (surrounded by the carnival) while Vida stays at the firehouse.
Wilder Napalm	11	13	Wally goads him into fighting for Vida, and their climactic fight sets half the carnival's rides ablaze.
Wilder Napalm	12	13	The denouement shows Vida and Wilder (the latter now wearing Vida's house arrest ankle monitor) watching Wallace on a successful Letterman reappearance as dr Napalm.
Marci X	0	2	Marci Feld, a spoiled Jewish-American princess, is forced to take control of her father's hardcore rap label, Felony Assault, when her father Ben suffers a stress-induced heart attack due to the controversy surrounding the label's song "Shoot Ya' Teacha" by dr To rescue her father's plummeting stock, Marci attempts to tone down the rapper's bad-boy image.
Marci X	1	2	Over time, the unlikely pair falls in love just as conservative senator Mary Ellen Spinkle vows to banish dr S and his offensive lyrics from the airwaves forever.
Boynton Beach Club	0	6	Marilyn (Brenda Vaccaro) is a woman unexpectedly plunged into grief when her otherwise healthy husband is killed by a woman (Renée Taylor) backing her car out of a driveway.
Boynton Beach Club	1	6	She is introduced to the Boynton Beach Bereavement Club by Lois (Dyan Cannon), a talkative and flirtatious decorator who also serves as the club's unofficial social director.
Boynton Beach Club	2	6	Meanwhile, Harry (Joseph Bologna) tutors the newly widowed Jack (Len Cariou) in the related skills of cooking and courtship.
Boynton Beach Club	3	6	Harry considers himself a ladies' man, but his confidence is temporarily shaken when an Internet "dream date" turns out to be a prostitute (Janice Hamilton).
Boynton Beach Club	4	6	Jack eventually re-enters the dating scene, regaining his sexual confidence with the assistance of Sandy (Sally Kellerman).
Boynton Beach Club	5	6	Lois herself begins dating the relatively younger Donald (Michael Nouri), who does not turn out to be the eligible bachelor he seems.
Billy Rose's Jumbo	0	8	The Wonder Circus comes to a town in the Midwest with its featured attraction, Jumbo the elephant.
Billy Rose's Jumbo	1	8	Pop Wonder owns the circus, but his continued gambling losses in crap games leaves him (and the circus) with an ever-growing number of IOUs.
Billy Rose's Jumbo	2	8	His daughter, Kitty Wonder, hires a newcomer, Sam Rawlins, as both a performer and tent hand.
Billy Rose's Jumbo	3	8	She is unaware that Sam is the son of circus mogul John Noble, whose ambition is to buy the Wonder Circus for himself.
Billy Rose's Jumbo	4	8	Noble has been quietly buying up the IOUs with Sam's help and abruptly takes control of the family's business, leaving the Wonders without a show.
Billy Rose's Jumbo	5	8	Kitty, Pop and his longtime fiancee Lulu go off on their own, forming a traveling carnival, but it isn't quite the same.
Billy Rose's Jumbo	6	8	Sam, however, has fallen in love with Kitty and has a guilty conscience about what he has done.
Billy Rose's Jumbo	7	8	Sam splits from his father and rejoins the Wonders, bringing with him an old friend of theirs, Jumbo.
April's Shower	0	4	April's Shower begins with a group of people gathered for a wedding shower for April.
April's Shower	1	4	At first, it seems to be a normal gathering for such an occasion but, as time goes on, secrets and stories begin to be revealed.
April's Shower	2	4	Alex (Doolan) is a chef and a maid of honor at April's wedding.
April's Shower	3	4	She ultimately reveals her true feelings which ends up taking an effect on everybody at the shower.
Once Upon a Time in the Midlands	0	4	Set in Nottinghamshire, Dek (Rhys Ifans) proposes to his girlfriend Shirley (Shirley Henderson) on TV.
Once Upon a Time in the Midlands	1	4	When Jimmy (Robert Carlyle), "the great love of her life" and father of her daughter Marlene (Finn Atkins), sees this, he returns in an attempt to win back her heart.
Once Upon a Time in the Midlands	2	4	However, after deserting his friends in Scotland during an unsuccessful robbery of some clowns, his friends turn against him and come to the Midlands to try to track him down.
Once Upon a Time in the Midlands	3	4	In the end, Shirley refuses to go with Jimmy and professes her love for Dek; likewise, Marlene refuses to have anything to do with Jimmy, and accepts Dek as her father figure.
Zerophilia	0	19	"Zerophilia" is a fictional condition that affects an unknown number of people with an extra "Z" chromosome.
Zerophilia	1	19	Following their first full sexual experience, zerophiliacs begin to change sex after experiencing an orgasm.
Zerophilia	2	19	Luke (Taylor Handley), a young man somewhat insecure about his masculinity, begins to exhibit zerophilia following an encounter with a woman (Kelly Le Brock).
Zerophilia	3	19	He meets Michelle (Rebecca Mozo) and experiences partial transformations when they go out together.
Zerophilia	4	19	He confides with his best friend Keenan (Dustin Seavey) about his partial transformations, who in turn contacts dr Sydney Catchadourian (Gina Bellman).
Zerophilia	5	19	dr Catchadourian persuades Luke to go through a full transformation.
Zerophilia	6	19	Luke does this by masturbating, becoming female, and subsequently calling herself "Luca".
Zerophilia	7	19	Luca has difficulty achieving an orgasm to change back, even with coaching from Keenan's girlfriend Janine (Alison Folland).
Zerophilia	8	19	However, a visit by Michelle's attractive brother, Max (Kyle Schmid), who flirts with "Luke's cousin", enables her to get sufficiently aroused to complete the transformation back to Luke.
Zerophilia	9	19	Luke is threatened by his sex transformation, his arousal by an attractive male, and the questions of sexual identity it raises; he seeks help from Sydney.
Zerophilia	10	19	She tells him that a zerophiliac can become "a-morphic" and stop changing sex only by having sex with another zerophiliac.
Zerophilia	11	19	such as herself.
Zerophilia	12	19	He reluctantly agrees to do it, but discovers afterward that she was not telling him the full truth: an a-morphic zerophiliac can still change by having sex with another zerophiliac, and dr Catchadourian was using Luke to change herself one last time (into a man), leaving Luca as a woman in the process.
Zerophilia	13	19	Comic tensions arise from Luke's efforts to keep Michelle at a distance, Max's defensiveness about his sister, Luca's half-hearted resistance to Max's affections, and Luke's confused aggression toward Max.
Zerophilia	14	19	When Michelle discovers that Luke had sex with dr Catchadourian, she feels betrayed.
Zerophilia	15	19	Hoping to find Michelle, Luca seeks out Max to profess deep affection for Michelle and remorse for betraying her.
Zerophilia	16	19	Max is touched by the apology, and reveals that he is actually Michelle, also a zerophiliac.
Zerophilia	17	19	They make love repeatedly, changing sex mostly in sync with each other, but occasionally finding themselves the same sex.
Zerophilia	18	19	It ends with the happy couple apparently resolved to their 'condition' and past any questions of their gender and sexual identity.
Carry On Loving	0	14	Various events involve a dating agency run by Sid Bliss (Sid James) and his longtime girlfriend Sophie Plummett (Hattie Jacques).
Carry On Loving	1	14	Their "Wedded Bliss" agency purports to bring together lonely hearts using computer-matching technology, but couples are actually paired up by Sophie.
Carry On Loving	2	14	Bliss consistently avoids marrying Sophie, enthusiastically pursuing Esme Crowfoot (Joan Sims), a seamstress and client who consistently rejects his advances.
Carry On Loving	3	14	Percival Snooper (Kenneth Williams) becomes a client to find a wife for business reasons: as a confirmed bachelor, he is inept at his job as a marriage counsellor due to lack of personal experience.
Carry On Loving	4	14	James Bedsop (Charles Hawtrey) is a private detective Sophie hires to spy on Sid's after-hours activities when he supposedly "vets" the female clients, including Esme.
Carry On Loving	5	14	Timid Bertram Muffet (Richard O'Callaghan) winds up with model Sally Martin (Jacki Piper) after the agency muddles his directions to a blind date.
Carry On Loving	6	14	Client Terry Philpott (Terry Scott) suffers several failures in his dealings with the agency including a disastrous meeting with prim, sheltered Jenny Grubb (Imogen Hassall).
Carry On Loving	7	14	Jenny moves in with Sally, undergoes a makeover, and becomes a model.
Carry On Loving	8	14	Terry later finds romance with the "new" Jenny.
Carry On Loving	9	14	Percival's association with Sophie provokes his jealous housekeeper, dowdy Miss Dempsey (Patsy Rowlands), to reveal her seductive side.
Carry On Loving	10	14	Esme's estranged lover, volatile wrestler Gripper Burke (Bernard Bresslaw), returns to cause havoc in a mistaken-identity case.
Carry On Loving	11	14	Peter Butterworth appears in a 1-minute cameo as a Bluebeard-esque character jokingly referred to as dr Crippen.
Carry On Loving	12	14	He approaches Sid Bliss to find his third wife.
Carry On Loving	13	14	His first wife died eating poisoned mushrooms, the second suffered a fractured skull because "she wouldn't eat the mushrooms".
Mojave Moon	0	15	Al McCord is hanging out at his favourite restaurant when he meets an attractive young woman, Ellie, who is looking for a ride from the city into the Mojave Desert, where her mother Julie lives.
Mojave Moon	1	15	Al discovers romance with the free-spirited Julie despite the nearby presence of her boyfriend Boyd, who seems likely to go berserk at any moment.
Mojave Moon	2	15	Strange events follow and it's up to Al to find an explanation.
Mojave Moon	3	15	In the desert, Al's car develops a flat tire.
Mojave Moon	4	15	He opens the trunk and discovers an apparent dead body (Ellie's boyfriend Kaiser, whom Al had not yet been aware of).
Mojave Moon	5	15	Al heads to a gas station for repairs, following a near run-in with a highway patrolman, when he is interrupted by an attempted robbery.
Mojave Moon	6	15	The confusion created by the gun-happy gas station worker allows Al to escape unhurt.
Mojave Moon	7	15	Back home, Al is visited by Ellie, followed by Julie.
Mojave Moon	8	15	Unknown to him at this point, his car is being stolen.
Mojave Moon	9	15	Outside they notice Boyd and flee to a nearby motel.
Mojave Moon	10	15	Just after Al leaves to search for his car, Boyd arrives at the motel, taking the women back to Mojave and locking them in a shed.
Mojave Moon	11	15	Al and actor buddy Sal mount a rescue mission but are themselves knocked out by Boyd.
Mojave Moon	12	15	Kaiser, still alive, arrives at Mojave unseen as Boyd drives off with Al, Sal, Julie and Ellie in the car atop his truck, intending on tipping the car and passengers over the edge of a quarry.
Mojave Moon	13	15	They eventually escape uninjured while Boyd plummets to his doom, signaled by an ostentatious explosion.
Mojave Moon	14	15	Ellie returns to Los Angeles with Sal, while Al remains for the night, at least, with Julie.
Little City	0	51	The movie begins with Kevin sitting in an AA support group saying he thought his relationships with women would change after he stopped drinking.
Little City	1	51	Kevin sees a woman he wants, but loses interest in her after he gets her.
Little City	2	51	He realizes this is not a healthy relationship pattern but doesn't know how to change it.
Little City	3	51	Rebecca, a single woman new to the "small town" of San Francisco, meets Kevin, the sexy, but promiscuous bartender at her new job.
Little City	4	51	Although Kevin comes onto her immediately, Rebecca recognizes Kevin's playboy ways and rebuffs him, however, the two become good friends.
Little City	5	51	Kevin is Adam's friend who drives a cab to support himself while he pursues his passion for painting.
Little City	6	51	Adam confides in Kevin about his girlfriend, Nina.
Little City	7	51	Adam thinks she is having an affair, but he also tells Kevin that Nina's suspected infidelity only bothers him because someone else is paying attention to her.
Little City	8	51	He gives Kevin the analogy that when he was young, he had a toy car that he became tired of, but regained interest in it after his little brother started playing with it.
Little City	9	51	Kevin tells him how messed up that is, but Adam only shrugs it off.
Little City	10	51	Later, Nina comes home and tells Adam she is tired when he initiates sex.
Little City	11	51	Realizing he may be suspicious, she sleeps with Adam, even though she has just come from sleeping with her lover.
Little City	12	51	Kevin and Nina, who is a chef in a ritzy restaurant, meet in a Catholic Church where he tells her that Adam suspects she is cheating on him.
Little City	13	51	Nina is alarmed and asks Kevin if Adam knows who her lover is.
Little City	14	51	Kevin, it turns out, is the man in which she is cheating on Adam with because she was feeling neglected by Adam.
Little City	15	51	The two express guilt over deceiving Adam, but they also acknowledge they can't stay away from each other.
Little City	16	51	Nina also feels that Adam is not over his ex-girlfriend, Kate, who left him for a woman, Anne, and whom came out as a lesbian.
Little City	17	51	Adam, figuring out Kevin is the man sleeping with Nina, confronts him at the bar where Kevin and now also Rebecca work.
Little City	18	51	Kevin tells Adam he wasn't treating Nina right and tells him he knows that Adam is not truly in love with Nina.
Little City	19	51	Even though Adam knows Kevin is right, he is still angry and smashes a shot glass against the bar wall before storming out.
Little City	20	51	Rebecca, being new in town and unlucky in love, meets Anne at a coffee shop.
Little City	21	51	Even though she doesn't have a serious interest in being a lesbian, she decides to sleep with Anne to see if it excites her more than sleeping with men, which has so far, been underwhelming for Rebecca.
Little City	22	51	She tells Anne she doesn't know what the big deal about sex saying why should two people huff and puff, rubbing up against each other when she can accomplish the same thing by herself in two minutes.
Little City	23	51	She and Anne are interrupted during Rebecca's first lesbian experience by Kate who returns home early after finally coming out of the closet to her parents.
Little City	24	51	She catches Anne and Rebecca in bed together and walks out.
Little City	25	51	Rebecca, realizing she is not really a lesbian, is embarrassed and doesn't see Anne again.
Little City	26	51	Kate, who is often seen in monologue with her unseen therapist, is heartbroken after finding Anne with another woman.
Little City	27	51	Anne, it is revealed, has been looking for a reason to break it off with Kate, who is younger and more serious about the relationship.
Little City	28	51	Anne does not like the domestic routine the two have settled into and tells Kate that she has never been very good at monogamy.
Little City	29	51	After confronting Nina about her affair with Kevin, Adam and Nina break up.
Little City	30	51	Realizing Kate is no longer with Anne, Adam sees it as an opportunity to get back together with Kate, although she tells him it's not possible.
Little City	31	51	Adam meets Rebecca when he picks her up in his cab on her way to a blind date.
Little City	32	51	They recognize each other from the scene in the bar and are instantly attracted to each other.
Little City	33	51	Although she warns Adam that she is not very comfortable with her own body and doesn't feel terribly connected to it in bed, Rebecca discovers sex with Adam is better than any experience she has had before.
Little City	34	51	Kevin, after Nina and Adam break up, tells her that their relationship wasn't just sex and that he's in love with her.
Little City	35	51	Nina, knowing Kevin's past indiscretions of dumping women after he sleeps with them and loses interest, doesn't believe his love declaration and tells him she doesn't want to see him again.
Little City	36	51	Adam and Rebecca are happy until Kate calls him and tells him she wants to get back together and wants him to father a child.
Little City	37	51	He is initially angry with Kate, telling her that her timing is way off and he is now seeing someone.
Little City	38	51	He feels bad about it, but he breaks up with Rebecca and tells her he is getting back together with Kate.
Little City	39	51	Rebecca is hurt and tells Adam that she is the one that broke Kate and Anne up when Kate caught the two in bed and says she supposes that makes her and Kate even.
Little City	40	51	She also tells Adam not to call her when Kate inevitably breaks his heart again.
Little City	41	51	Kate tries to settle into the rekindled relationship with Adam, but realizing she is really a lesbian, she breaks it off again.
Little City	42	51	This time she tells her unseen, silent therapist that she has decided to stay single and try to get to know herself.
Little City	43	51	Nina turns up pregnant but doesn't know if the baby is Kevin's or Adam's because she slept with both of them the same night.
Little City	44	51	Kevin still proclaims his love for Nina, but she is still suspect of his feelings.
Little City	45	51	Adam finds out she is pregnant, but with the three of them not knowing whose child it is, everything is put on hold.
Little City	46	51	Adam finally goes to Nina's place to have it out with her over who is the father of her baby.
Little City	47	51	He finds Nina and Kevin there together who tell Adam that they have decided to get married.
Little City	48	51	Adam is angry but acquiesces seeing that Kevin really loves Nina.
Little City	49	51	Nina tells both of them she doesn't want to know who is the biological father of her child and tells Adam that she and Kevin are going to raise the child.
Little City	50	51	Rebecca, hearing everything from Kevin, and knowing that Adam won't call her, goes to see him, where the two resume their relationship.
Olive Juice	0	8	Leighanne Littrell stars as the spunky Michelle Malloy who feels life is perfect.
Olive Juice	1	8	But she is soon caught unprepared when she learns that her mother has grown ill.
Olive Juice	2	8	The young lady promptly returns to Orlando to visit her sick mother.
Olive Juice	3	8	While she is visiting, Michelle soon learns that her fiancé is not the perfect man that she believed he was.
Olive Juice	4	8	Not only does he have a sordid past but he is also involved in some rather unethical activity.
Olive Juice	5	8	She soon grows depressed as future plans for her living happily ever after now appear doomed.
Olive Juice	6	8	She soon finds solace with a local pet shop owner who steals her heart with his natural charm and his lovable inventory.
Olive Juice	7	8	Many comedic pratfalls ensue as she tries to fight her true feelings simply because her recent split with her fiancé went so badly.
Jump In!	0	95	Seventeen-year-old Isadore "Izzy" Daniels (Corbin Bleu) is a star boxer in Brooklyn.
Jump In!	1	95	His father Kenneth (David Reivers), a golden glove champion and widower, coaches him and encourages him to do his best, while his sassy eight-year-old sister, Karin, is much more interested in Double Dutch.
Jump In!	2	95	Mary Thomas (Keke Palmer) is a teenage girl and competitive Double Dutch player, part of a team called the Joy Jumpers, who lives next door to Izzy; the two have a complicated relationship, always arguing when they see each other, but Mary's teammates and Karin know that they have crushes on each other.
Jump In!	3	95	Izzy's boxing skills are great enough that he stands only one exhibition match away from going to the Golden Gloves; his opponent is Rodney, the only other undefeated boxer in the gym.
Jump In!	4	95	Mary and the Joy Jumpers, meanwhile, are training for the regional championship, in order to make it on to the city finals.
Jump In!	5	95	On the day of the regional championship, Izzy is forced to take Karin and her friends to watch it when his father has to deal with a problem at the gym.
Jump In!	6	95	His two best friends Chuck and Earl, fellow boxers, tag along to try to convince him to join them for the movies, as they previously planned.
Jump In!	7	95	On their way, they meet Rodney, Izzy's competition and the neighborhood bully, who asserts that he'll destroy Izzy in the ring.
Jump In!	8	95	Arriving at the site of the regional competitions, Izzy witnesses as Mary and her teammates Shauna, Keisha, and a girl named Yolanda who moved to Brooklyn from Atlanta, deal with trash talk from the Dutch Dragons, the four-time regional champions.
Jump In!	9	95	The competition is divided into three stages: compulsory, speed, and freestyle.
Jump In!	10	95	Despite his best efforts to disguise it, it becomes clear that the more Izzy watches, the more he likes.
Jump In!	11	95	In the end, the Joy Jumpers take fourth place, barely qualifying for the city finals, and after dealing with snark from Gina, the leader of the Dutch Dragons, Yolanda criticizes Mary for her freestyle routine, blaming their poor performance on them.
Jump In!	12	95	Izzy and Karin leave as the team begins to argue.
Jump In!	13	95	Shortly before Izzy's match with Rodney, he witnesses him receiving a bag of clothes from one of the teachers; while he was the toughest guy on the street, he was just a poor kid dealing with problems at home.
Jump In!	14	95	Rodney angrily throws the bag away when he catches Izzy staring.
Jump In!	15	95	Later, the two meet up at the gym, and Rodney maintains his merciless attitude before and during the match.
Jump In!	16	95	He proves to be strong, but less skilled than Izzy.
Jump In!	17	95	Kenneth instructs him to watch his movements and find his rhythm.
Jump In!	18	95	Armed with this advice, Izzy gains the advantage, and ultimately wins.
Jump In!	19	95	Later that night, he retrieves the clothes and drops the bag at Rodney's door, fleeing before the latter sees him, but lingering at a safe distance to watch as he takes the clothes inside.
Jump In!	20	95	Meanwhile, Yolanda quits the Joy Jumpers, informing Mary that she cared most about winning.
Jump In!	21	95	In a complex way, Izzy helps to cheer her up after seeing her crying from her balcony.
Jump In!	22	95	The next day, Rodney confronts Izzy at the school, saying that he won due to a trick and demanding a rematch.
Jump In!	23	95	Izzy declines, but Rodney refuses to drop the subject.
Jump In!	24	95	Elsewhere, Mary, Shauna, and Keisha debate about who can replace Yolanda, bringing up several potential candidates, all with fatal flaws.
Jump In!	25	95	Izzy overhears them, and Shauna and Keisha explain that Yolanda joined the Dutch Dragons, leaving them down a player.
Jump In!	26	95	Izzy scoffs at the alleged difficulty of jumping rope, and Mary subsequently challenges Izzy to speed jump.
Jump In!	27	95	She demonstrates her own skills first, and then allows Izzy to try.
Jump In!	28	95	He gets a false start the first time, but upon his second attempt, he demonstrates as much skill as Mary, leaving the girls (and an unseen Karin, who watches from nearby) astonished.
Jump In!	29	95	Later, at the gym, Izzy is jumping rope as part of his training, and confides to Felix, the gym's wise head coach, that he was still upset about Rodney's attitude, and Felix replies that boxing doesn't solve those kinds of problems.
Jump In!	30	95	As he leaves, the Joy Jumpers enter the gym and ask Izzy to join their team, stating that they needed his skills, but he refuses because of what his friends might think.
Jump In!	31	95	Later, he meets Shauna and Keisha at a restaurant when he orders a pizza for dinner, and they present him a different offer: to serve as a stand-in, so that they can practice with a fourth player until they find someone to serve as a permanent replacement.
Jump In!	32	95	Izzy considers the offer, and after they coerce a reluctant Mary into asking him to agree, he does so, on the condition that they practice in the gym before school, where nobody can see them.
Jump In!	33	95	They begin the next morning, where Izzy learns that while compulsory and speed jumping are easy for him with his training, freestyle is more problematic for him.
Jump In!	34	95	He develops his skills quickly, however, and the next day, demonstrates enough skill to leave the three girls astonished once more.
Jump In!	35	95	Over the next several days, Izzy spends more and more time with the Joy Jumpers and improves tremendously at Double Dutch, though his boxing skills and punctuality suffer as a result.
Jump In!	36	95	Tammy, the only girl boxer in the gym and subsequently the object of much ridicule, confides to him after beating him in a match that she knows about his practicing, and promises to keep it a secret in exchange for ceasing the jokes about her, particularly around Chuck, whom she has a crush on (which is reciprocated).
Jump In!	37	95	One day, on his way to practice, Izzy spies some girls in the street jumping rope, which gives him inspiration for his team.
Jump In!	38	95	He explains to the Joy Jumpers, particularly Mary, that the freestyle routine needed to be redone due to being too boring; he tells them that freestyle should be based on fun, and brings up their childhoods when they enjoyed jumping rope and singing along with it.
Jump In!	39	95	He takes them to see the girls he saw, which gives them the inspiration to change up their team.
Jump In!	40	95	Walking back, they pass by Rodney, who is quick to belittle Izzy and begin to get violent.
Jump In!	41	95	Mary dumps a cooler of water on his head, and the four run away, Rodney giving up the chase quickly but angrily.
Jump In!	42	95	That night, Izzy and Mary talk on their balconies, Izzy admitting that he likes Double Dutch, but having difficulty due to his father's passion for boxing.
Jump In!	43	95	Mary confides that she once felt the same way about ballet, but eventually confessed to her mother that she hated it, and her mother easily accepted it.
Jump In!	44	95	Izzy states that it's not that easy with him, and Mary gives him a quick kiss before going back to her room.
Jump In!	45	95	Going back to his own, Izzy meets his father, who sternly confronts him about missing his curfew and a practice match that day.
Jump In!	46	95	Izzy promises not to be late again, and his dad leaves, leaving Izzy alone with his thoughts.
Jump In!	47	95	The following day, Rodney and his crony, Hooks, gang up on Izzy at school, but are quickly called off thanks to a passing teacher, who puts them in detention.
Jump In!	48	95	Later on, Rodney runs by the gym, and upon hearing the music inside, enters to see Izzy and the Joy Jumpers practicing.
Jump In!	49	95	Gleefully pondering his revenge, he and Hooks snap pictures of them and leave, unseen.
Jump In!	50	95	After practice, Mary brings up that they have yet to find a fourth player, and Izzy agrees to join the team permanently, on the condition that they change the name to Hot Chili Steppers.
Jump In!	51	95	They happily agree, and decide to enter a Double Dutch showcase that will be happening three days later.
Jump In!	52	95	When Izzy tries to leave for the event that day, however, his dad intercepts him, showing that he had bought tickets for the two of them to watch a boxing match.
Jump In!	53	95	Izzy is left with little choice but to agree to go, leaving his team to put on a disappointing performance, and leading Mary to expel him from the team, despite his apologies.
Jump In!	54	95	Shauna and Keisha try their hardest to convince Mary to reconsider her decision, but Mary remains obstinate.
Jump In!	55	95	Her grudge is soon forgotten, however, when Rodney publishes the pictures he took of Izzy and posts them on flyers all over the school, making Izzy a laughingstock.
Jump In!	56	95	She tries to talk to Izzy that night, but he ignores her, forcing her to give up.
Jump In!	57	95	His father goes to his room the following day to leave the prize he had received when he won the Golden Gloves, and finds a pair of Rodney's flyers in the trash can.
Jump In!	58	95	He immediately confronts Izzy about it, and Karin, despite her brother's objections, tells their father that he had joined Mary's team.
Jump In!	59	95	She is ordered to her room, and Kenneth asks Izzy why he didn't tell him.
Jump In!	60	95	Izzy angrily admits that his father was obsessed with boxing, that it was all that they talked about since his mother died, and that he no longer liked the sport, and only did it for him.
Jump In!	61	95	He finishes by saying that Kenneth had no right to take his life away because he no longer had one, visibly shaking him.
Jump In!	62	95	Izzy apologizes, and his father quietly accepts the apology before making an excuse to leave.
Jump In!	63	95	Izzy takes out his anger through training at the gym, where Mary finds him and asks him to rejoin the team.
Jump In!	64	95	Izzy coldly refuses, stating that he needs to focus on boxing, and rejects Mary even when she begs him.
Jump In!	65	95	She leaves, heartbroken and disappointed, and Tammy comes over to hold the punching bag Izzy is using.
Jump In!	66	95	She breaks through his anger by reminding him that she, as a female, had to endure a lot of trash talk from others, but didn't let it get her down, allowing her to become the best girl boxer in Brooklyn.
Jump In!	67	95	Felix encourages Izzy to listen to her advice.
Jump In!	68	95	That night, Rodney arrives at the gym as Izzy is leaving, bringing a large crowd with him.
Jump In!	69	95	He demands again that Izzy gives him the rematch he had requested, and after some mocking, Izzy agrees to it.
Jump In!	70	95	In the ring, Izzy keeps a cool head, responding to Rodney's mockery with fact, that he was angry because his father was out of work, and everyone thought of him as a loud-mouthed bully.
Jump In!	71	95	He uses the tricks he honed in freestyle practice to dodge Rodney's attacks and push him against the ropes repeatedly, finally stating that they both had a lot of things to be mad about, but fighting would not improve them.
Jump In!	72	95	He leaves the ring, and Rodney angrily follows, but trips on the rope and falls on his back.
Jump In!	73	95	Everyone urges Izzy to finish him, but he refuses, stating that he's tired of being mad before leaving the gym.
Jump In!	74	95	Rodney looks after him, the narrator revealing that he too was tired of being mad, and was impressed that Izzy had stood up to him.
Jump In!	75	95	Meanwhile, Mary, Keisha and Shauna meet up for the city finals, having found an abysmal replacement for Izzy with Shauna's cousin Alberna, who is practically blind.
Jump In!	76	95	Izzy arrives and apologizes to Mary, who jokes around with him and smiles before handing him a uniform, and all is forgiven.
Jump In!	77	95	They once again face the Dutch Dragons before the match, Gina and Yolanda snarking at them, confident that they would win.
Jump In!	78	95	The Hot Chili Steppers ignore them and affirm their solidarity before beginning the competition, Chuck, Earl, Tammy, and even Rodney showing up to watch.
Jump In!	79	95	With Mary's stellar performance, the Hot Chili Steppers take first place in the compulsory competition, while the Dutch Dragons take second, much to their astonishment.
Jump In!	80	95	In the speed competition, Yolanda beats Izzy by just six steps, tying them for first place and leaving freestyle to determine the winner.
Jump In!	81	95	Other teams compete while the Hot Chili Steppers look on, and then the Dutch Dragons take their turn.
